person_id,person_name,surname,unique_attribute,sex,tribe,person_notes,name_instance,person_sequence
Asa_1,Asa,,"son of incestuous relationship between Abijah and his mother, Maacah (1KI 15:10)",male,Judah,the heart of Asa was wholly devoted to the LORD all his days (1KI 15:14),1,842
Baasha_1,Baasha,,King of Israel (1KI 15:16),male,,,1,843
Ben-hadad_1,Ben-hadad,,King of Aram (1KI 15:18),male,,,1,844
Tabrimmon_1,Tabrimmon,,father of Ben-hadad (1KI 15:18),male,,,1,845
Hezion_1,Hezion,,father of Tabrimmon (1KI 15:18),male,,,1,846
Jehoshaphat_3,Jehoshaphat,,son of Asa and King of Judah (1KI 15:24),male,Judah,,3,847
Jehu_1,Jehu,,son of Hanani (1KI 16:1) and a prophet (1KI 16:12) [seer in 2CH 16:7],male,,,1,848
Hanani_1,Hanani,,"father of Jehu (1KI 16:1, 2CH 19:2)",male,,,1,849
Elah_2,Elah,,son of Baasha and King of Israel (1KI 16:6),male,,,2,850
Zimri_2,Zimri,,commander of Elah's chariots (1KI 16:9),male,,,2,851
Arza_1,Arza,,over the household at Tirzah (1Ki 16:9),male,,,1,852
Omri_1,Omri,,commander of the army and king over Israel (1KI 16:16),male,,"he ""did evil in the sight of the LORD, and acted more wickedly than all who were before him"" (1KI 16:25)",1,853
Tibni_1,Tibni,,half of Israel wanted him to be king (1KI 16:21),male,,,1,854
Ginath_1,Ginath,,father of Tibni (1KI 16:21),male,,,1,855
Shemer_1,Shemer,,sold the hill of Samaria (Shomron) to King Omri (1KI 16:24),male,,,1,856
Ahab_1,Ahab,,son of Omri and King of Israel (1KI 16:28),male,,"he ""did evil in the sight of the LORD more than all who were before him"" (1KI 16:30).  Ahab did more to provoke the LORD God of Israel than all the kings of Israel who were before him. (1KI 16:33)",1,857
Jezebel_1,Jezebel,,wife of Ahab (1KI 16:31),female,,,1,858
Ethbaal_1,Ethbaal,,father of Jezebel and king of the Sidonians (1KI 16:31),male,,,1,859
Hiel_1,Hiel,,the Bethelite who rebuilt Jericho (1KI 16:34),male,,,1,860
Abiram_2,Abiram,,firstborn son of Hiel who died when his father rebuilt Jericho (1KI 16:34),male,,,2,861
Segub_1,Segub,,youngest son of Hiel who died when his father rebuilt Jericho (1KI 16:34),male,,,1,862
Elijah_1,Elijah,,"the prophet, Tishbite, who was of the settlers of Gilead (1KI 17:1)",male,,,1,863
Obadiah_1,Obadiah,,"feared the Lord (1KI 18:3), sent by Jehoshaphat to teach (2CH 17:7)",male,,,1,864
Hazael_1,Hazael,,king over Aram (1KI 19:15),male,,,1,865
Jehu_2,Jehu,,anointed king over Israel (1KI 19:16) at the direction of Elishah (2KI 9:1-3),male,,,2,866
Nimshi_1,Nimshi,,"[grand]father of Jehu, King of Israel (1KI 19:16, 2KI 9:2)",male,,,1,867
Elisha_1,Elisha,,anointed prophet in Elijah's place (1KI 19:16),male,,,1,868
Shaphat_2,Shaphat,,father of Elisha the prophet (1KI 19:16),male,,,2,869
Naboth_1,Naboth,,the Jezreelite whose vineyard Aham took (1KI 21:1),male,,,1,870
Micaiah_1,Micaiah,,"prophet (1KI 22:8, 2CH 18:7)",male,,,1,871
Imlah_1,Imlah,,father of Micaiah (1KI 22:8),male,,,1,872
Zedekiah_1,Zedekiah,,"made horns of iron (1KI 22:11, 2CH 18:10)",male,,,1,873
Chenaanah_1,Chenaanah,,"father of Zedekiah (1KI 22:11, 2CH 18:10)",male,,,1,874
Amon_1,Amon,,"the governor of Samaria (1KI 22:26, 2CH 18:25)",male,,,1,875
Joash_2,Joash,,"King Ahab's son (1KI 22:26, 2CH 18:25)",male,,,2,876
Ahaziah_1,Ahaziah,,King of Israel and son of Ahab (1KI 22:40),male,,,1,877
Azubah_1,Azubah,,mother of King Jehoshaphat (1KI 22:42),female,,,1,878
Shilhi_1,Shilhi,,father of Azubah (1KI 22:42),male,,,1,879
Jehoram_1,Jehoram,,"King of Judah and son of Jehoshaphat (1KI 22:50), married to Ahab's daughter and did evil in the sight of the LORD (2KI 8:18)",male,Judah,,1,880
Jehoram_2,Jehoram,,King of Israel (2KI 1:17) and son of Ahab (2KI 3:1),male,,,2,881
Mesha_1,Mesha,,King of Moab (2KI 3:4),male,,,1,882
Gehazi_1,Gehazi,,"servant of Elisha (2KI 4:12), who became leprous (2KI 5:27)",male,,,1,883
Naaman_2,Naaman,,captain of the army of the king of Aram (2KI 5:1),male,,,2,884
Ahaziah_2,Ahaziah,,"King of Judah, youngest (2CH 21:17) son of Jehoram (2KI 8:24) son of Jehoshapat",male,Judah,,2,885
Athaliah_1,Athaliah,,"daughter of Ahab and grandaughter of Omri (2KI 8:26, 2CH 22:2))",female,,,1,886
Jehoshaphat_4,Jehoshaphat,,"son of Nimshi, father of Jehu (2KI 9:2)",male,,,4,887
Bidkar_1,Bidkar,,officer of Jehu's army (2KI 9:25),male,,,1,888
Jehonadab_1,Jehonadab,,son of Rechab (2KI 10:15),male,,,1,889
Rechab_2,Rechab,,father of Jehonadab (2KI 10:15),male,,,2,890
Jehoahaz_1,Jehoahaz,,"King of Israel, son of Jehu (2KI 10:35)",male,,,1,891
Jehosheba_1,Jehosheba,,"daughter of King Joram [of Judah], sister of Ahaziah (2KI 11:2)",female,,,1,892
Joash_3,Joash,,"King of Judah (2KI 11:21), son of Ahaziah (2KI 11:2)",male,Judah,,3,893
Jehoiada_2,Jehoiada,,the priest (2KI 11:9),male,Levi,,2,894
Mattan_1,Mattan,,"priest of Baal (2KI 11:18, 2CH 23:17)",male,,,1,895
Zibiah_1,Zibiah,,"of Beersheba, mother of King Jehoash (2KI 12:1, 2CH 24:1) ['Joash' in 2KI 11:2] ",male,,,1,896
Jozacar_1,Jozacar,,killed King Joash (2KI 12:21),male,,,1,897
Shimeath_1,Shimeath,,mother of Jozacar (2KI 12:21) an Ammonitess (2CH 24:26),female,,,1,898
Jehozabad_1,Jehozabad,,killed King Joash (2KI 12:21),male,,,1,899
Shomer_1,Shomer,,"mother of Jehozabad (2KI 12:21), a Moabitess (2CH 24:26)",female,,,1,900
Amaziah_1,Amaziah,,"King of Judah, son of Joash (2KI 12:21)",male,Judah,"He did right in the sight of the LORD, yet not with a whole heart. (2CH 25:2)",1,901
Joash_4,Joash,,"King of Israel, son of Jehoahaz (2KI 13:9)",male,,,4,902
Jeroboam_2,Jeroboam,,"King of Israel (2KI 13:13), son of Joash [Jehoash] (2KI 14:16)",male,,,2,903
Jehoaddin_1,Jehoaddin,,"of Jerusalem, mother of Amaziah (2KI 14:2)",female,,,1,904
Azariah_3,Azariah,,"[Uzziah] King of Judah, son of Amaziah (2KI 14:21)",male,Judah,He did right in the sight of the LORD according to all that his father Amaziah had done. (2CH 26:4),3,905
Jonah_1,Jonah,,"the prophet, son of Amittai, from Gath-hepher (2KI 14:25)",male,,,1,906
Amittai_1,Amittai,,"father of Jonah, the prophet (2KI 14:25)",male,,,1,907
Zechariah_1,Zechariah,,"King of Israel, son of Jeroboam (2KI 14:29)",male,,,1,908
Jecoliah_1,Jecoliah,,mother of Azariah (2KI 15:2),female,,,1,909
Jotham_2,Jotham,,"King of Judah (2KI 15:7), son of Azariah (2KI 15:5)",male,Judah,"He did right in the sight of the LORD, according to all that his father Uzziah had done;",2,910
Shallum_1,Shallum,,conspired against King Zechariah and became king of Israel in his place (2KI 15:10),male,,,1,911
Jabesh_1,Jabesh,,father of Shallum (2KI 15:10),male,,,1,912
Menachem_1,Menachem,,King of Israel (2KI 15:14),male,,,1,913
Gadi_1,Gadi,,father of Menachem (2KI 15:14),male,,,1,914
Pul_1,Pul,,King of Assyria (2KI 15:19),male,,,1,915
Pekahiah_1,Pekahiah,,son of Menachem and King of Israel (2KI 15:22),male,,,1,916
Pekah_1,Pekah,,son of Remaliah who killed King Pekahiah and became King of Israel in his place (2KI 15:25),male,,,1,917
Remaliah_1,Remaliah,,father of Pekah (2KI 15:25),male,,,1,918
Argob_1,Argob,,conspired with Pekah against Pekahiah (2KI 15:25),male,,,1,919
Arieh_1,Arieh,,conspired with Pekah against Pekahiah (2KI 15:25),male,,,1,920
Tiglath-pileser_1,Tiglath-pileser,,King of Assyria (2KI 15:29),male,,,1,921
Hoshea_1,Hoshea,,son of Elah who killed King Pekah and became King of Israel in his place (2KI 15:30),male,,,1,922
Elah_3,Elah,,"father of Hoshea, King of Israel (2KI 15:30)",male,,,3,923
Jotham_3,Jotham,,"King of Judah, son of King Uzziah [Azariah] (2KI 15:30)",male,Judah,,3,924
Jerusha_1,Jerusha,,"mother of Jotham, King of Israel (2KI 15:33)",female,,,1,925
Zadok_2,Zadok,,father of Jerusha (2KI 15:33),male,,,2,926
Rezin_1,Rezin,,King of Aram (2KI 15:37),male,,,1,927
Ahaz_1,Ahaz,,"King of Judah, son of Jotham (2KI 15:38)",male,Judah,he did not do right in the sight of the LORD as David his father had done (2CH 28:1),1,928
Urijah_1,Urijah,,priest who built an altar in the pattern seen in Damascus (2KI 16:10),male,,,1,929
Hezekiah_1,Hezekiah,,"King of Judah, son of Ahaz (2KI 16:20) who trusted in the LORD, the God of israel (2KI 18:5)",male,,,1,930
Shalmaneser_1,Shalmaneser,,King of Assyria (2KI 17:3),male,,,1,931
So_1,So,,King of Egypt (2KI 17:4),male,,,1,932
Abi_1,Abi,,mother of Hezekiah (2KI 18:2),female,,,1,933
Zechariah_2,Zechariah,,"father of Abi, mother of Hezekiah (2KI 18:2)",male,,,2,934
Sennacherib_1,Sennacherib,,King of Assyria (2KI 18:13),male,,,1,935
Tartan_1,Tartan,,messenger from Sennacherib to Hezekiah (2KI 18:17),male,,,1,936
Rab-saris_1,Rab-saris,,messenger from Sennacherib to Hezekiah (2KI 18:17),male,,,1,937
Rabshakeh_1,Rabshakeh,,messenger from Sennacherib to Hezekiah (2KI 18:17),male,,,1,938
Eliakim_1,Eliakim,,over the household of Hezekiah (2KI 18:18),male,,,1,939
Hilkiah_1,Hilkiah,,father of Eliakim (2KI 18:18),male,,,1,940
Shebnah_1,Shebnah,,Hezekiah's scribe (2KI 18:18),male,,,1,941
Joah_1,Joah,,Hezekiah's recorder (2KI 18:18),male,,,1,942
Asaph_1,Asaph,,father of Joah (2KI 18:18),male,,,1,943
Isaiah_1,Isaiah,,the prophet  and son of Amoz (2KI 19:2),male,,,1,944
Amoz_1,Amoz,,father of Isaiah (2KI 19:2),male,,,1,945
Tirhakah_1,Tirhakah,,King of Cush (2KI 19:9),male,,,1,946
Adrammelech_1,Adrammelech,,killed King Sennacherib of Assyria (2KI 19:37),male,,,1,947
Sharezer_1,Sharezer,,killed King Sennacherib of Assyria (2KI 19:37),male,,,1,948
Esarhaddon_1,Esarhaddon,,King of Assyria and son of Sennacherib (2KI 19:37),male,,,1,949
Berodach-baladan_1,Berodach-baladan,,King of Babylon (2KI 20:12),male,,,1,950
Baladan_1,Baladan,,father of Berodach-baladan (2KI 20:12),male,,,1,951
Manasseh_3,Manasseh,,King of Judah and son of Hezekiah (2KI 20:21).  He did evil in the sight of the LORD. (2KI 21:2),male,,,3,952
Hephzibah_1,Hephzibah,,mother of King Manasseh (2KI 21:1),female,,,1,953
Uzza_1,Uzza,,owner of the garden where Manasseh was buried,male,,,1,954
Amon_2,Amon,,King of Judah and son of Manasseh (2KI 21:18) who did evil in the sight of the Lord (2KI 21:20),male,,,2,955
Meshullemeth_1,Meshullemeth,,mother of Amon (2KI 21:19),female,,,1,956
Haruz_1,Haruz,,"of Jothbah, father of Meshullemeth (2KI 21:19)",male,,,1,957
Josiah_2,Josiah,,"King of Judah and son of Amon (2KI 21:24), who did right in the sight of the LORD (2KI 22:2)",male,,,2,958
Jedidah_1,Jedidah,,mother of Josiah (2KI 22:1),female,,,1,959
Adaiah_1,Adaiah,,"of Bozkath, father of Jedidah",male,,,1,960
Shaphan_1,Shaphan,,"scribe of King Josiah (2KI 22:3, 2CH 34:15), sent to repair the house of the Lord (2CH 34:8)",male,,,1,961
Azaliah_1,Azaliah,,father of Shaphan (2KI 22:3),male,,,1,962
Meshullam_1,Meshullam,,father of Azaliah (2KI 22:3),male,,,1,963
Hilkiah_2,Hilkiah,,"the high priest of King Josiah's reign (2KI 22:4, 2CH 34:9)",male,,,2,964
Ahikam_1,Ahikam,,son of Shaphan (2KI 22:12),male,,,1,965
Achbor_2,Achbor,,son of Micaiah (2KI 22:12),male,,,2,966
Micaiah_2,Micaiah,,father of Achbor (2KI 22:12),male,,,2,967
Asaiah_1,Asaiah,,King Josiah's servant (2KI 22:12),male,,,1,968
Huldah_1,Huldah,,"the prophetess, wife of Shallum (2KI 22:14, 2CH 34:22)",female,,,1,969
Shallum_2,Shallum,,husband of Huldah the prophetess (2KI 22:14),male,,,2,970
Tikvah_1,Tikvah,,father of Shallum (2KI 22:14),male,,,1,971
Harhas_1,Harhas,,father of Tikvah (2KI 22:14),male,,,1,972
Nathan-melech_1,Nathan-melech,,the official over the chamber of the horses and chariots of the sun (2KI 23:11),male,,,1,973
Pharaoh Neco_1,Pharaoh Neco,,King of Egypt (2KI 23:29),male,,,1,974
Jehoahaz_2,Jehoahaz,,"King of Judah, son of Josiah (2KI 23:30), he did evil in the sight of the LORD (2KI 23:32)",male,,,2,975
Hamutal_1,Hamutal,,mother of Jehoahaz (2KI 23:31),female,,,1,976
Jeremiah_1,Jeremiah,,"of Libnah, father of Hamutal (2KI 23:31)",male,,,1,977
Eliakim_2,Eliakim,,"King of Judah, son of Josiah (2KI 23:34), he did evil in the sight of the LORD (2KI 23:37)",male,,,2,978
Zebidah_1,Zebidah,,mother of Eliakim [Jehoiakim] (2KI 23:36),female,,,1,979
Pedaiah_1,Pedaiah,,"from Rumah, father of Zebidah (2KI 23:36)",male,,,1,980
Nebuchadnezzar_1,Nebuchadnezzar,,King of Babylon (2KI 23:37),male,,,1,981
Jehoiachin_1,Jehoiachin,,"King of Judah, son of Eliakim [Jehoiakim] (2KI 24:6), he did evil in the sight of the LORD (2KI 24:9)",male,,,1,982
Nehushta_1,Nehushta,,mother of Jehoiachin (2KI 24:8),female,,,1,983
Elnathan_1,Elnathan,,"from Jerusalem, father of Nehushta (2KI 24:8)",male,,,1,984
Mattaniah_1,Mattaniah,,"King of Judah, uncle of Jehoiachin (2KI 24:17), he did evil in the sight of the LORD (2KI 24:19)",male,,,1,985
Nebuzaradan_1,Nebuzaradan,,captain of the guard of the King of Babylon (2KI 25:8),male,,,1,986
Gedaliah_1,Gedaliah,,"son of Ahikam, appointed King of Judah by Nebuchadnezzar (2KI 25:22)",male,,,1,987
Ishmael_2,Ishmael,,"son of Nethaniah, captain of Judean forces during the Babylonian captivity (2KI 25:23)",male,,,2,988
Nethaniah_1,Nethaniah,,"father of Ishmael, captain of Judean forces (2KI 25:23)",male,,,1,989
Johanan_1,Johanan,,"son of Kareah, captain of Judean forces during the Babylonian captivity (2KI 25:23)",male,,,1,990
Kareah_1,Kareah,,"father of Johanan, captain of Judean forces (2KI 25:23)",male,,,1,991
Seraiah_2,Seraiah,,"son of Tanhumeth, captain of Judean forces during the Babylonian captivity (2KI 25:23)",male,,,2,992
Tanhumeth_1,Tanhumeth,,"the Netophathite, father of Seraiah, captain of Judean forces (2KI 25:23)",male,,,1,993
Jaazaniah_1,Jaazaniah,,"son of the Maacathite, captain of Judean forces during the Babylonian captivity (2KI 25:23)",male,,,1,994
Elishama_3,Elishama,,father of Nethaniah (2KI 25:25),male,,,3,995
Evil-merodach_1,Evil-merodach,,King of Babylon (2KI 25:27),male,,,1,996
Bath-shua_1,Bath-shua,,"the Canaanitess, mother of Judah's first three sons (1CH 2:3)",male,,,1,997
Ethan_2,Ethan,,son of Zerah (1CH 2:6),male,Judah,,2,998
Heman_2,Heman,,son of Zerah (1CH 2:6),male,Judah,,2,999
Calcol_2,Calcol,,son of Zerah (1CH 2:6),male,Judah,,2,1000
Dara_1,Dara,,son of Zerah (1CH 2:6),male,Judah,,1,1001
Azariah_4,Azariah,,son of Ethan (1CH 2:8),male,Judah,,4,1002
Jerahmeel_1,Jerahmeel,,"son of Hezron, son of Perez (1CH 2:9)",male,Judah,,1,1003
Chelubai_1,Chelubai,,"son of Hezron, son of Perez (1CH 2:9)",male,Judah,,1,1004
Nethanel_2,Nethanel,,fourth-born son of Jesse (1CH 2:13),male,Judah,,2,1005
Raddai_1,Raddai,,fifth-born son of Jesse (1CH 2:14),male,Judah,,1,1006
Ozem_1,Ozem,,sixth-born son of Jesse (1CH 2:15),male,Judah,,1,1007
Azubah_2,Azubah,,wife of Chelubai [Caleb] (1CH 2:18),female,,,2,1008
Jerioth_1,Jerioth,,wife (?) of Chelubai [Caleb] (1CH 2:18),female,,,1,1009
Jesher_1,Jesher,,son of Cheubai [Caleb] (1CH 2:18),male,Judah,,1,1010
Shobab_2,Shobab,,son of Cheubai [Caleb] (1CH 2:18),male,Judah,,2,1011
Ardon_1,Ardon,,son of Cheubai [Caleb] (1CH 2:18),male,Judah,,1,1012
Ephrath_1,Ephrath,,second wife of Chelubai [Caleb] (1CH 2:19),female,,,1,1013
Segub_2,Segub,,"son of Hezron (1CH 2:21), father of Jair (1CH 2:22)",male,Judah,,2,1014
Abijah_3,Abijah,,"wife of Hezron (1CH 2:24), daughter of Machir (1CH 2:21)",female,,,3,1015
Ashhur_1,Ashhur,,son of Hezron (1CH 2:24),male,Judah,,1,1016
Tekoa_1,Tekoa,,son of Ashhur (1CH 2:24),male,Judah,,1,1017
Ram_2,Ram,,firstborn son of Jerahmeel (1CH 2:25),male,Judah,,2,1018
Bunah_1,Bunah,,son of Jerahmeel (1CH 2:25),male,Judah,,1,1019
Oren_1,Oren,,son of Jerahmeel (1CH 2:25),male,Judah,,1,1020
Ozem_2,Ozem,,son of Jerahmeel (1CH 2:25),male,Judah,,2,1021
Ahijah_3,Ahijah,,son of Jerahmeel (1CH 2:25),male,Judah,,3,1022
Atarah_1,Atarah,,wife of Jerahmeel (1CH 2:26),female,,,1,1023
Onam_2,Onam,,son of Jerahmeel and Atarah (1CH 2:26),male,Judah,,2,1024
Maaz_1,Maaz,,"son of Ram, son of Jerahmeel (1CH 2:27)",male,Judah,,1,1025
Jamin_2,Jamin,,"son of Ram, son of Jerahmeel (1CH 2:27)",male,Judah,,2,1026
Eker_1,Eker,,"son of Ram, son of Jerahmeel (1CH 2:27)",male,Judah,,1,1027
Shammai_1,Shammai,,"son of Onam, son of Jerahmeel (1CH 2:28)",male,Judah,,1,1028
Jada_1,Jada,,"son of Onam, son of Jerahmeel (1CH 2:28)",male,Judah,,1,1029
Nadab_3,Nadab,,son of Shammai (1CH 2:28),male,Judah,,3,1030
Abishur_1,Abishur,,son of Shammai (1CH 2:28),male,Judah,,1,1031
Abihail_2,Abihail,,wife of Abishur (1CH 2:29),female,,,2,1032
Ahban_1,Ahban,,son of Abishur (1CH 2:29),male,Judah,,1,1033
Molid_1,Molid,,son of Abishur (1CH 2:29),male,Judah,,1,1034
Seled_1,Seled,,son of Nadab (1CH 2:30),male,Judah,,1,1035
Appaim_1,Appaim,,son of Nadab (1CH 2:30),male,Judah,,1,1036
Ishi_1,Ishi,,son of Appaim (1CH 2:31),male,Judah,,1,1037
Sheshan_1,Sheshan,,son of Ishi (1CH 2:31),male,Judah,,1,1038
Ahlai_1,Ahlai,,son of Sheshan (1CH 2:31),male,Judah,,1,1039
Jether_2,Jether,,son of Jada (1CH 2:32),male,Judah,,2,1040
Jonathan_6,Jonathan,,son of Jada (1CH 2:32),male,Judah,,6,1041
Peleth_2,Peleth,,son of Jonathan (1CH 2:33),male,Judah,,2,1042
Zaza_1,Zaza,,son of Jonathan (1CH 2:33),male,Judah,,1,1043
Jarha_1,Jarha,,Egyptian servant of Sheshan (1CH 2:34),male,,,1,1044
Attai_1,Attai,,son of Jarha (1CH 2:35),male,Judah,,1,1045
Nathan_6,Nathan,,son of Attai (1CH 2:36),male,Judah,,6,1046
Zabad_1,Zabad,,son of Nathan (1CH 2:36),male,Judah,,1,1047
Ephlal_1,Ephlal,,son of Zabad (1CH 2:37),male,Judah,,1,1048
Obed_2,Obed,,son of Ephlal (1CH 2:37),male,Judah,,2,1049
Jehu_3,Jehu,,son of Obed (1CH 2:38),male,Judah,,3,1050
Azariah_5,Azariah,,son of Jehu (1CH 2:38),male,Judah,,5,1051
Helez_2,Helez,,son of Azariah (1CH 2:39),male,Judah,,2,1052
Eleasah_1,Eleasah,,son of Helez (1CH 2:39),male,Judah,,1,1053
Sismai_1,Sismai,,son of Eleasah (1CH 2:40),male,Judah,,1,1054
Shallum_3,Shallum,,son of Sismai (1CH 2:40),male,Judah,,3,1055
Jekamiah_1,Jekamiah,,son of Shallum (1CH 2:41),male,Judah,,1,1056
Elishama_4,Elishama,,son of Jekamiah (1CH 2:41),male,Judah,,4,1057
Mesha_2,Mesha,,son of Cheubai [Caleb] (by Jerioth?) (1CH 2:42),male,Judah,,2,1058
Ziph_1,Ziph,,son of Mesha (1CH 2:42),male,Judah,,1,1059
Mareshah_1,Mareshah,,son of Ziph (1CH 2:42),male,Judah,,1,1060
Hebron_2,Hebron,,son of Mareshah (1CH 2:42),male,Judah,,2,1061
Korah_4,Korah,,son of Hebron (1CH 2:43),male,Judah,,4,1062
Tappuah_1,Tappuah,,son of Hebron (1CH 2:43),male,Judah,,1,1063
Rekem_2,Rekem,,son of Hebron (1CH 2:43),male,Judah,,2,1064
Shema_1,Shema,,son of Hebron (1CH 2:43),male,Judah,,1,1065
Raham_1,Raham,,son of Shema (1CH 2:44),male,Judah,,1,1066
Jorkeam_1,Jorkeam,,son of Raham (1CH 2:44),male,Judah,,1,1067
Shammai_2,Shammai,,son of Rekem (1CH 2:44),male,Judah,,2,1068
Maon_1,Maon,,son of Shammai (1CH 2:45),male,Judah,,1,1069
Bethzur_1,Bethzur,,son of Maon (1CH 2:45),male,Judah,,1,1070
Ephah_2,Ephah,,Chelubai's [Caleb's] concubine (1CH 2:46),female,,,2,1071
Haran_2,Haran,,son of Chelubai [Caleb] by Ephah (1CH 2:46),male,Judah,,2,1072
Moza_1,Moza,,son of Chelubai [Caleb] by Ephah (1CH 2:46),male,Judah,,1,1073
Gazez_1,Gazez,,son of Chelubai [Caleb] by Ephah (1CH 2:46),male,Judah,,1,1074
Gazez_2,Gazez,,son of Haran (1CH 2:46),male,Judah,,2,1075
Jahdai_1,Jahdai,,son of Chelubai [Caleb]? (1CH 2:47),male,Judah,,1,1076
Regem_1,Regem,,son of Jahdai (1CH 2:47),male,Judah,,1,1077
Jotham_4,Jotham,,son of Jahdai (1CH 2:47),male,Judah,,4,1078
Geshan_1,Geshan,,son of Jahdai (1CH 2:47),male,Judah,,1,1079
Pelet_1,Pelet,,son of Jahdai (1CH 2:47),male,Judah,,1,1080
Ephah_3,Ephah,,son of Jahdai (1CH 2:47),male,Judah,,3,1081
Shaaph_1,Shaaph,,son of Jahdai (1CH 2:47),male,Judah,,1,1082
Maacah_4,Maacah,,Chelubai's [Caleb's] concubine (1CH 2:48),female,,,4,1083
Sheber_1,Sheber,,son of Chelubai [Caleb] by Maacah (1CH 2:48),male,Judah,,1,1084
Tirhanah_1,Tirhanah,,son of Chelubai [Caleb] by Maacah (1CH 2:48),male,Judah,,1,1085
Shaaph_2,Shaaph,,son of Chelubai [Caleb] by Maacah (1CH 2:49),male,Judah,,2,1086
Madmannah_1,Madmannah,,son of Shaaph (1CH 2:49),male,Judah,,1,1087
Sheva_1,Sheva,,son of Chelubai [Caleb] by Maacah (1CH 2:49),male,Judah,,1,1088
Machbena_1,Machbena,,son of Sheva (1CH 2:49),male,Judah,,1,1089
Gibea_1,Gibea,,son of Sheva (1CH 2:49),male,Judah,,1,1090
Achsah_2,Achsah,,daughter of Chelubai [Caleb] (1CH 2:49),female,Judah,,2,1091
Shobal_2,Shobal,,son of Hur who founded Kiriath-jearim (1CH 2:50),male,Judah,,2,1092
Salma_1,Salma,,son of Hur who founded Bethlehem (1CH 2:51),male,Judah,,1,1093
Hareph_1,Hareph,,son of Hur who founded Beth-gader (1CH 2:51),male,Judah,,1,1094
Haroeh_1,Haroeh,,son of Shobal (1CH 2:52),male,Judah,,1,1095
Eliphelet_3,Eliphelet,,"son of David (1CH 3:6), his other son named Eliphelet, also called Elpelet (1CH 14:5)",male,Judah,,3,1096
Nogah_1,Nogah,,son of David (1CH 3:6),male,Judah,,1,1097
Shallum_4,Shallum,,son of Josiah (1CH 3:15),male,Judah,,4,1098
Zedekiah_2,Zedekiah,,son of Eliakim [Jehoiakim] (1CH 3:16),male,Judah,,2,1099
Shealtiel_1,Shealtiel,,son of Jehoiachin_1 [Jeconiah] (1CH 3:17),male,Judah,,1,1100
Malchiram_1,Malchiram,,son of Jehoiachin_1 [Jeconiah] (1CH 3:18),male,Judah,,1,1101
Pedaiah_2,Pedaiah,,son of Jehoiachin_1 [Jeconiah] (1CH 3:18),male,Judah,,2,1102
Shenazzar_1,Shenazzar,,son of Jehoiachin_1 [Jeconiah] (1CH 3:18),male,Judah,,1,1103
Jekamiah_2,Jekamiah,,son of Jehoiachin_1 [Jeconiah] (1CH 3:18),male,Judah,,2,1104
Hoshama_1,Hoshama,,son of Jehoiachin_1 [Jeconiah] (1CH 3:18),male,Judah,,1,1105
Nedabiah_1,Nedabiah,,son of Jehoiachin_1 [Jeconiah] (1CH 3:18),male,Judah,,1,1106
Zerubbabel_1,Zerubbabel,,son of Pedaiah (1CH 3:19),male,Judah,,1,1107
Shimei_4,Shimei,,son of Pedaiah (1CH 3:19),male,Judah,,4,1108
Meshullam_2,Meshullam,,son of Zerubbabel (1CH 3:19),male,Judah,,2,1109
Hananiah_1,Hananiah,,son of Zerubbabel (1CH 3:19),male,Judah,,1,1110
